19.500 0.079 0.002 0.006 0.001 0.000 0.000
19.550 0.079 0.002 0.006 0.001 0.000 0.000
19.600 0.079 0.002 0.006 0.000 0.000 0.000
19.650 0.079 0.001 0.006 0.000 0.000 0.000
19.700 0.079 0.001 0.006 0.000 0.000 0.000
19.750 0.079 0.001 0.006 0.000 0.000 0.000
19.800 0.079 0.001 0.005 0.000 0.000 0.000
19.850 0.079 0.001 0.005 0.000 0.000 0.000
19.900 0.079 0.001 0.005 0.000 0.000 0.000
19.950 0.079 0.001 0.005 0.000 0.000 0.000
20.000 0.079 0.001 0.005 0.000 0.000 0.000
20.050 0.079 0.001 0.005 0.000 0.000 0.000
20.100 0.079 0.001 0.005 0.000 0.000 0.000
20.150 0.079 0.001 0.005 0.000 0.000 0.000
20.200 0.079 0.001 0.005 0.000 0.000 0.000
20.250 0.079 0.001 0.005 0.000 0.000 0.000
20.300 0.079 0.001 0.005 0.000 0.000 0.000
20.350 0.079 0.001 0.005 0.000 0.000 0.000
20.400 0.079 0.001 0.005 0.000 0.000 0.000
20.450 0.079 0.001 0.005 0.000 0.000 0.000
20.500 0.079 0.001 0.005 0.000 0.000 0.000
20.550 0.079 0.001 0.005 0.000 0.000 0.000
20.600 0.079 0.001 0.004 0.000 0.000 0.000
20.650 0.079 0.001 0.004 0.000 0.000 0.000
20.700 0.080 0.001 0.004 0.000 0.000 0.000
20.750 0.080 0.001 0.004 0.000 0.000 0.000
20.800 0.080 0.001 0.004 0.000 0.000 0.000
20.850 0.080 0.001 0.004 0.000 0.000 0.000
20.900 0.080 0.001 0.004 0.000 0.000 0.000
20.950 0.080 0.001 0.004 0.000 0.000 0.000
21.000 0.080 0.001 0.004 0.000 0.000 0.000
21.050 0.080 0.001 0.004 0.000 0.000 0.000
21.100 0.080 0.001 0.004 0.000 0.000 0.000
21.150 0.080 0.001 0.004 0.000 0.000 0.000
21.200 0.080 0.001 0.004 0.000 0.000 0.000
21.250 0.080 0.001 0.004 0.000 0.000 0.000
21.300 0.080 0.001 0.004 0.000 0.000 0.000
21.350 0.080 0.001 0.004 0.000 0.000 0.000
21.400 0.080 0.001 0.004 0.000 0.000 0.000
21.450 0.080 0.001 0.004 0.000 0.000 0.000
21.500 0.080 0.001 0.004 0.000 0.000 0.000
21.550 0.080 0.001 0.004 0.000 0.000 0.000
21.600 0.080 0.001 0.003 0.000 0.000 0.000
21.650 0.080 0.001 0.003 0.000 0.000 0.000
21.700 0.080 0.001 0.003 0.000 0.000 0.000
21.750 0.080 0.001 0.003 0.000 0.000 0.000
21.800 0.080 0.001 0.003 0.000 0.000 0.000
21.850 0.080 0.001 0.003 0.000 0.000 0.000
21.900 0.080 0.001 0.003 0.000 0.000 0.000
21.950 0.080 0.001 0.003 0.000 0.000 0.000
22.000 0.080 0.001 0.003 0.000 0.000 0.000
22.050 0.080 0.001 0.003 0.000 0.000 0.000
22.100 0.080 0.001 0.003 0.000 0.000 0.000
22.150 0.080 0.001 0.003 0.000 0.000 0.000
22.200 0.080 0.001 0.003 0.000 0.000 0.000
22.250 0.080 0.001 0.003 0.000 0.000 0.000
